date,dswr,frbd,gzbd,gali,source_url,year,month,day,Gali1,GALI1
2024-01-30,61,99,84,08,https://satta-king-fast.com/chart.php?ResultFor=January-2024&month=01&year=2024,2024,1,30,43,43
2024-01-31,04,,,,https://satta-king-fast.com/chart.php?ResultFor=January-2024&month=01&year=2024,2024,1,31,60,60
2024-02-01,,97,22,84,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,1,39,39
2024-02-02,27,48,61,97,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,2,17,17
2024-02-03,87,27,98,93,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,3,24,24
2024-02-04,62,76,25,62,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,4,66,66
2024-02-05,51,33,83,24,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,5,68,68
2024-02-06,21,64,38,40,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,6,03,03
2024-02-07,26,30,99,98,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,7,33,33
2024-02-08,18,13,84,40,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,8,60,60
2024-02-09,86,98,59,39,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,9,15,15
2024-02-10,32,68,86,68,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,10,26,26
2024-02-11,94,50,42,02,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,11,02,02
2024-02-12,11,44,38,55,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,12,99,99
2024-02-13,29,24,74,36,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,13,29,29
2024-02-14,75,24,87,50,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,14,58,58
2024-02-15,89,73,25,97,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,15,55,55
2024-02-16,80,94,14,94,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,16,15,15
2024-02-17,05,78,68,36,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,17,39,39
2024-02-18,07,37,92,04,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,18,88,88
2024-02-19,32,26,69,97,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,19,67,67
2024-02-20,90,61,56,57,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,20,23,23
2024-02-21,94,25,12,70,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,21,23,23
2024-02-22,42,56,07,07,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,22,17,17
2024-02-23,98,94,76,88,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,23,91,91
2024-02-24,60,92,95,91,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,24,15,15
2024-02-25,72,50,90,67,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,25,44,44
2024-02-26,74,90,08,53,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,26,86,86
2024-02-27,09,87,46,78,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,27,07,07
2024-02-28,95,50,58,25,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,28,21,21
2024-02-29,06,,,,https://satta-king-fast.com/chart.php?ResultFor=February-2024&month=02&year=2024,2024,2,29,32,32
2024-03-01,,31,30,71,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,1,56,56
2024-03-02,21,07,63,52,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,2,42,42
2024-03-03,85,32,17,55,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,3,58,58
2024-03-04,17,53,93,14,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,4,46,46
2024-03-05,78,32,77,35,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,5,11,11
2024-03-06,83,62,91,99,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,6,46,46
2024-03-07,02,43,59,78,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,7,16,16
2024-03-08,90,47,52,58,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,8,53,53
2024-03-09,68,53,83,13,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,9,13,13
2024-03-10,20,05,94,52,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,10,41,41
2024-03-11,17,25,91,19,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,11,20,20
2024-03-12,04,42,50,94,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,12,62,62
2024-03-13,57,07,17,18,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,13,96,96
2024-03-14,39,67,25,77,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,14,28,28
2024-03-15,37,08,47,73,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,15,97,97
2024-03-16,99,25,31,41,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,16,03,03
2024-03-17,57,12,58,77,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,17,61,61
2024-03-18,22,98,01,96,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,18,10,10
2024-03-19,95,42,55,22,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,19,61,61
2024-03-20,83,40,34,36,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,20,08,08
2024-03-21,83,36,75,90,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,21,70,70
2024-03-22,75,00,30,14,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,22,47,47
2024-03-23,36,24,47,34,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,23,19,19
2024-03-24,63,46,21,42,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,24,54,54
2024-03-25,29,71,39,66,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,25,22,22
2024-03-26,01,50,27,98,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,26,14,14
2024-03-27,19,88,48,14,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,27,62,62
2024-03-28,66,36,58,57,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,28,81,81
2024-03-29,65,28,34,98,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,29,12,12
2024-03-30,31,63,61,88,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,30,10,10
2024-03-31,73,,,,https://satta-king-fast.com/chart.php?ResultFor=March-2024&month=03&year=2024,2024,3,31,65,65
2024-04-01,,13,92,25,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,1,86,86
2024-04-02,79,13,75,05,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,2,00,00
2024-04-03,90,04,59,70,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,3,84,84
2024-04-04,99,61,41,62,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,4,47,47
2024-04-05,65,61,00,93,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,5,83,83
2024-04-06,14,81,87,29,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,6,36,36
2024-04-07,60,15,24,67,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,7,85,85
2024-04-08,79,80,28,60,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,8,22,22
2024-04-09,31,82,99,53,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,9,50,50
2024-04-10,72,15,69,41,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,10,65,65
2024-04-11,60,77,09,04,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,11,86,86
2024-04-12,76,14,71,40,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,12,06,06
2024-04-13,73,95,73,01,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,13,30,30
2024-04-14,50,08,83,84,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,14,73,73
2024-04-15,26,91,54,00,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,15,25,25
2024-04-16,42,55,74,31,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,16,54,54
2024-04-17,93,96,56,50,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,17,77,77
2024-04-18,39,88,95,99,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,18,75,75
2024-04-19,45,59,92,21,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,19,95,95
2024-04-20,57,49,14,73,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,20,57,57
2024-04-21,54,27,88,75,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,21,18,18
2024-04-22,99,33,32,87,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,22,52,52
2024-04-23,05,87,57,43,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,23,01,01
2024-04-24,73,19,55,19,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,24,54,54
2024-04-25,22,96,42,18,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,25,08,08
2024-04-26,31,72,85,02,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,26,18,18
2024-04-27,38,36,92,45,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,27,05,05
2024-04-28,41,71,31,39,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,28,52,52
2024-04-29,99,67,55,18,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,29,67,67
2024-04-30,39,,,,https://satta-king-fast.com/chart.php?ResultFor=April-2024&month=04&year=2024,2024,4,30,03,03
2024-05-01,,75,84,73,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,1,20,20
2024-05-02,95,18,70,80,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,2,27,27
2024-05-03,76,28,69,88,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,3,33,33
2024-05-04,92,41,20,02,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,4,91,91
2024-05-05,76,26,60,40,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,5,22,22
2024-05-06,20,07,56,70,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,6,69,69
2024-05-07,82,27,91,40,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,7,09,09
2024-05-08,32,02,18,49,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,8,76,76
2024-05-09,07,31,94,03,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,9,90,90
2024-05-10,84,49,47,74,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,10,76,76
2024-05-11,93,65,77,68,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,11,81,81
2024-05-12,48,47,31,29,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,12,71,71
2024-05-13,48,67,17,06,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,13,41,41
2024-05-14,78,61,54,59,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,14,87,87
2024-05-15,45,27,23,83,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,15,42,42
2024-05-16,76,19,91,28,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,16,57,57
2024-05-17,32,80,80,11,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,17,27,27
2024-05-18,37,61,30,21,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,18,83,83
2024-05-19,62,54,88,70,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,19,78,78
2024-05-20,01,12,12,32,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,20,00,00
2024-05-21,18,97,69,77,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,21,33,33
2024-05-22,38,67,81,65,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,22,04,04
2024-05-23,96,51,58,54,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,23,09,09
2024-05-24,06,12,77,11,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,24,19,19
2024-05-25,81,56,62,30,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,25,90,90
2024-05-26,64,15,19,93,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,26,60,60
2024-05-27,86,92,15,06,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,27,43,43
2024-05-28,15,19,75,91,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,28,00,00
2024-05-29,42,85,65,68,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,29,56,56
2024-05-30,15,83,69,49,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,30,51,51
2024-05-31,08,,,,https://satta-king-fast.com/chart.php?ResultFor=May-2024&month=05&year=2024,2024,5,31,02,02
2024-06-01,,14,66,38,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,1,25,25
2024-06-02,68,33,39,66,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,2,77,77
2024-06-03,39,28,55,02,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,3,91,91
2024-06-04,69,01,46,50,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,4,99,99
2024-06-05,18,34,08,13,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,5,63,63
2024-06-06,32,72,83,47,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,6,35,35
2024-06-07,30,55,04,84,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,7,24,24
2024-06-08,25,67,11,05,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,8,35,35
2024-06-09,19,28,24,51,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,9,17,17
2024-06-10,34,85,30,03,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,10,41,41
2024-06-11,80,84,89,69,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,11,49,49
2024-06-12,71,42,32,76,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,12,12,12
2024-06-13,51,88,18,85,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,13,66,66
2024-06-14,82,07,43,15,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,14,81,81
2024-06-15,08,86,01,67,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,15,93,93
2024-06-16,37,46,69,45,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,16,64,64
2024-06-17,84,74,89,96,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,17,84,84
2024-06-18,82,77,69,48,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,18,33,33
2024-06-19,34,64,42,81,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,19,80,80
2024-06-20,84,00,91,56,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,20,04,04
2024-06-21,11,43,85,26,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,21,80,80
2024-06-22,08,11,05,73,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,22,70,70
2024-06-23,72,65,64,34,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,23,50,50
2024-06-24,27,85,95,44,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,24,59,59
2024-06-25,62,95,04,79,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,25,89,89
2024-06-26,03,88,05,72,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,26,29,29
2024-06-27,40,86,83,59,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,27,13,13
2024-06-28,85,08,25,24,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,28,11,11
2024-06-29,69,08,99,65,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,29,87,87
2024-06-30,00,,,,https://satta-king-fast.com/chart.php?ResultFor=June-2024&month=06&year=2024,2024,6,30,88,88
2024-07-01,,18,30,41,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,1,42,42
2024-07-02,90,98,46,74,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,2,95,95
2024-07-03,34,00,07,09,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,3,16,16
2024-07-04,59,47,29,93,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,4,71,71
2024-07-05,21,76,02,71,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,5,25,25
2024-07-06,90,72,36,26,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,6,53,53
2024-07-07,02,63,76,76,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,7,75,75
2024-07-08,80,31,50,27,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,8,45,45
2024-07-09,01,23,61,96,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,9,38,38
2024-07-10,93,61,84,97,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,10,64,64
2024-07-11,43,10,64,69,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,11,72,72
2024-07-12,64,83,92,53,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,12,13,13
2024-07-13,14,52,54,12,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,13,26,26
2024-07-14,68,39,90,54,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,14,27,27
2024-07-15,93,16,97,98,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,15,37,37
2024-07-16,52,50,74,58,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,16,54,54
2024-07-17,44,32,30,01,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,17,18,18
2024-07-18,32,40,22,91,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,18,45,45
2024-07-19,17,35,35,32,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,19,41,41
2024-07-20,01,82,81,16,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,20,37,37
2024-07-21,36,29,12,09,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,21,12,12
2024-07-22,30,84,27,26,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,22,34,34
2024-07-23,40,30,12,12,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,23,62,62
2024-07-24,19,19,52,97,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,24,89,89
2024-07-25,54,03,24,08,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,25,94,94
2024-07-26,88,66,54,47,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,26,59,59
2024-07-27,97,50,01,90,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,27,76,76
2024-07-28,51,28,89,93,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,28,89,89
2024-07-29,90,43,33,27,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,29,64,64
2024-07-30,53,39,98,52,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,30,43,43
2024-07-31,07,,,,https://satta-king-fast.com/chart.php?ResultFor=July-2024&month=07&year=2024,2024,7,31,61,61
2024-08-01,,38,74,32,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,1,63,63
2024-08-02,69,16,04,54,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,2,53,53
2024-08-03,43,79,97,45,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,3,02,02
2024-08-04,15,48,33,51,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,4,96,96
2024-08-05,46,20,71,56,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,5,14,14
2024-08-06,47,48,45,88,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,6,51,51
2024-08-07,89,19,59,56,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,7,28,28
2024-08-08,51,51,66,77,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,8,63,63
2024-08-09,54,68,33,13,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,9,55,55
2024-08-10,17,94,53,69,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,10,50,50
2024-08-11,80,47,76,59,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,11,05,05
2024-08-12,16,51,77,12,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,12,75,75
2024-08-13,59,85,90,66,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,13,23,23
2024-08-14,35,66,50,73,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,14,20,20
2024-08-15,06,10,52,26,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,15,93,93
2024-08-16,62,96,10,41,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,16,40,40
2024-08-17,90,53,07,46,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,17,16,16
2024-08-18,42,35,51,27,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,18,30,30
2024-08-19,64,42,70,01,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,19,21,21
2024-08-20,73,53,59,97,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,20,98,98
2024-08-21,68,85,30,85,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,21,70,70
2024-08-22,63,96,07,97,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,22,72,72
2024-08-23,76,91,92,18,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,23,61,61
2024-08-24,43,63,38,15,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,24,14,14
2024-08-25,42,49,68,77,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,25,98,98
2024-08-26,48,52,35,52,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,26,20,20
2024-08-27,41,37,71,73,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,27,38,38
2024-08-28,25,16,80,74,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,28,78,78
2024-08-29,53,22,18,12,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,29,46,46
2024-08-30,49,05,77,74,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,30,70,70
2024-08-31,21,,,,https://satta-king-fast.com/chart.php?ResultFor=August-2024&month=08&year=2024,2024,8,31,66,66
2024-09-01,,99,72,91,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,1,34,34
2024-09-02,02,37,82,69,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,2,37,37
2024-09-03,89,85,60,40,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,3,48,48
2024-09-04,06,23,58,28,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,4,73,73
2024-09-05,57,23,05,98,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,5,92,92
2024-09-06,33,82,75,65,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,6,44,44
2024-09-07,00,37,11,51,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,7,48,48
